date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:13	45160/45160	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:09:05%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Dialogue.ttf?llj31m	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Dialogueab30.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:17	45236/45236	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:09:13%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Dialogue.woff?llj31m	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Dialogueab30.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:19	202556/202556	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:09:13%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Dialogue.svg?llj31m	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Dialogueab30.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:35	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:09:20%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential.svg?ljkb42	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential8bd9.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:41	24184/24184	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:09:34%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses.eot?ihgsb3	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses979f.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:43	213756/213756	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:09:16%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential.ttf?ljkb42	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential8bd9.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:47	24020/24020	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:09:41%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses.ttf?ihgsb3	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses979f.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:51	24096/24096	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:09:44%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses.woff?ihgsb3	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses979f.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:53	102598/102598	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:09:47%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses.svg?ihgsb3	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Glasses979f.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:09:57	213952/213952	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:09:15%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential.eot?ljkb42	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential8bd9.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:03	57296/57296	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:09:53%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital.ttf?qkeonf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospitalc827.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:04	57464/57464	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:09:51%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital.eot?qkeonf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospitalc827.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:04	213832/213832	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:09:19%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential.woff?ljkb42	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Essential8bd9.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:09	57372/57372	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:09:57%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital.woff?qkeonf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospitalc827.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:13	36220/36220	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:10:03%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-2.eot?tvrq72d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-203b9.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:13	254506/254506	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:10:03%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital.svg?qkeonf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospitalc827.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:13	36044/36044	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:10:07%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-2.ttf?tvrq72d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-203b9.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:16	36120/36120	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:10:08%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-2.woff?tvrq72d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-203b9.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:18	152362/152362	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:10:13%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-2.svg?tvrq72d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Hospital-203b9.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:24	45720/45720	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:10:13%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical.eot?a87gfe	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical9bd8.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:26	178445/178445	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:10:18%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical.svg?a87gfe	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical9bd8.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:26	45556/45556	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:10:15%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical.ttf?a87gfe	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical9bd8.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:27	45632/45632	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:10:17%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical.woff?a87gfe	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical9bd8.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:51	927039/927039	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:10:27%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set.svg?onir9v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set8cea.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:57	13636/13636	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:10:51%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry.eot?x9hfwf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry24f1.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:10:57	214820/214820	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:10:26%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set.ttf?onir9v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set8cea.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:01	13464/13464	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:10:57%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry.ttf?x9hfwf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry24f1.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:02	13540/13540	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:10:58%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry.woff?x9hfwf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry24f1.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:04	39557/39557	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:11:01%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry.svg?x9hfwf	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Optometry24f1.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:07	215000/215000	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:10:23%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set.eot?onir9v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set8cea.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:29	214896/214896	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:10:26%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set.woff?onir9v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-Set8cea.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:29	49912/49912	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:11:01%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pins-Locations.eot?py9dnv	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pins-Locations6f81.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:31	49720/49720	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:11:04%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pins-Locations.ttf?py9dnv	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pins-Locations6f81.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:34	177711/177711	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:11:31%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pins-Locations.svg?py9dnv	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pins-Locations6f81.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:42	63948/63948	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:11:32%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork.eot?sbgf0q	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork5505.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:43	264185/264185	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:11:36%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork.svg?sbgf0q	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork5505.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:43	63780/63780	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:11:34%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork.ttf?sbgf0q	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork5505.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:48	63856/63856	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:11:34%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork.woff?sbgf0q	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Teamwork5505.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:57	423342/423342	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:11:48%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection.svg?sdr0gav	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection0cdb.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:11:57	103340/103340	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:11:42%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection.ttf?sdr0gav	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection0cdb.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:03	103560/103560	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:11:42%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection.eot?sdr0gav	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection0cdb.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:05	103416/103416	---M--	200	added ('OK')	application/font-woff	date:Mon,%2020%20Jul%202020%2014:11:44%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection.woff?sdr0gav	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Technology-Collection0cdb.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:05	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:11:57%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckups.eot?dflkndfa	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckupsb301.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:07	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:04%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckups.ttf?dflkndfa	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckupsb301.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:09	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:06%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckups.woff?dflkndfa	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckupsb301.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:09	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:08%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckups.svg?dflkndfa	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HealthCheckupsb301.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:11	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:09%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBody.eot?kndfana	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBodyc840.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:13	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:11%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBody.ttf?kndfana	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBodyc840.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:15	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:12%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBody.woff?kndfana	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBodyc840.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:16	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:14%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBody.svg?kndfana	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/HumanOrgansBodyc840.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:17	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:15%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-2.eot?berf35n	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-22fa6.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:19	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:16%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-2.ttf?berf35n	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-22fa6.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:20	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:18%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-2.woff?berf35n	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-22fa6.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:22	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:19%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-2.svg?berf35n	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Medical-22fa6.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:23	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:21%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasound.eot?qwljb3d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasounda261.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:24	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:22%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasound.ttf?qwljb3d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasounda261.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:26	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:24%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasound.woff?qwljb3d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasounda261.woff	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:28	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Jul%202020%2014:12:25%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasound.svg?qwljb3d	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/XRayUltrasounda261.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:31	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:12:27%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-stroke.eot?d7yf1v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-strokebb1d.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:41	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Jul%202020%2014:12:30%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-stroke.eot?	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-stroked41d.eot	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:41	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Jul%202020%2014:12:33%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-stroke.svg?d7yf1v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-strokebb1d.svg	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:42	1164/1164	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jan%202020%2015:36:13%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/gfx/nbs-angle-left.png	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/gfx/nbs-angle-left.png	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
21:12:42	58480/58480	---MCZ	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Jul%202020%2014:12:31%20GMT	http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-stroke.ttf?d7yf1v	/Users/bo4/websites/aba/medicare.bold-themes.com/clinic/wp-content/themes/medicare/fonts/Pe-icon-7-strokebb1d.ttf	(from http://medicare.bold-themes.com/clinic/wp-content/themes/medicare/style.css?ver=5.2.4)
